Player,salary,inf_adj_salary,year
Aaron Brooks,2700000.0,3319418.0,2017
Elfrid Payton,2613600.0,3213197.0,2017
Justise Winslow,2593440.0,3188412.0,2017
Thon Maker,2568600.0,3157873.0,2017
Malcolm Delaney,2500000.0,3073536.0,2017
Randy Foye,2500000.0,3073536.0,2017
Richard Jefferson,2500000.0,3073536.0,2017
Martell Webster,2500000.0,3073536.0,2017
Doug McDermott,2483040.0,3052685.0,2017
Domantas Sabonis,2440200.0,3000017.0,2017
Shelvin Mack,2433334.0,2991575.0,2017
Myles Turner,2380440.0,2926547.0,2017
Tony Snell,2368327.0,2911655.0,2017
Archie Goodwin,2350999.0,2890351.0,2017
Gorgui Dieng,2348782.0,2887626.0,2017
Trey Lyles,2340600.0,2877567.0,2017
Mason Plumlee,2328530.0,2862728.0,2017
Taurean Prince,2318280.0,2850126.0,2017
Dario Saric,2318280.0,2850126.0,2017
Tim Hardaway Jr,2281605.0,2805038.0,2017
Reggie Bullock,2255644.0,2773121.0,2017
Alonzo Gee,2255408.0,2772830.0,2017
Zach LaVine,2240880.0,2754970.0,2017
Devin Booker,2223600.0,2733725.0,2017
Luc Mbah a Moute,2203000.0,2708399.0,2017
Georgios Papagiannis,2202240.0,2707465.0,2017
Maurice Williams,2194500.0,2697949.0,2017
Andre Roberson,2183072.0,2683900.0,2017
TJ Warren,2128920.0,2617324.0,2017
Rudy Gobert,2121287.0,2607940.0,2017
Cameron Payne,2112480.0,2597113.0,2017
Joe Ingles,2100000.0,2581770.0,2017
Denzel Valentine,2092200.0,2572180.0,2017
Tim Frazier,2090000.0,2569476.0,2017
Adreian Payne,2022240.0,2486170.0,2017
Kelly Oubre,2006640.0,2466992.0,2017
Juan Hernangomez,1987440.0,2443387.0,2017
Jusuf Nurkic,1921320.0,2362098.0,2017
Lucas Nogueira,1921320.0,2362098.0,2017
Terry Rozier,1906440.0,2343804.0,2017
James Young,1825200.0,2243927.0,2017
Rashad Vaughn,1811040.0,2226518.0,2017
Kevin Seraphin,1800000.0,2212945.0,2017
Wade Baldwin,1793760.0,2205274.0,2017
Tyler Ennis,1733880.0,2131657.0,2017
Sam Dekker,1720560.0,2115281.0,2017
Joffrey Lauvergne,1709719.0,2101953.0,2017
Henry Ellenson,1704120.0,2095069.0,2017
Gary Harris,1655880.0,2035762.0,2017
Jerian Grant,1643040.0,2019977.0,2017
Malik Beasley,1627320.0,2000650.0,2017
RJ Hunter,1625240.0,1998093.0,2017
Bruno Caboclo,1589640.0,1954326.0,2017
Delon Wright,1577280.0,1939130.0,2017
Jarrett Jack,1571705.0,1932275.0,2017
Caris LeVert,1562280.0,1920689.0,2017
Chris Andersen,1551659.0,1907631.0,2017
James Jones,1551659.0,1907631.0,2017
David West,1551659.0,1907631.0,2017
Raymond Felton,1551659.0,1907631.0,2017
Brandon Bass,1551659.0,1907631.0,2017
Metta World Peace,1551659.0,1907631.0,2017
Jason Terry,1551659.0,1907631.0,2017
Steve Novak,1551659.0,1907631.0,2017
Caron Butler,1551659.0,1907631.0,2017
David Lee,1551659.0,1907631.0,2017
Mitch McGary,1526040.0,1876135.0,2017
Justin Anderson,1514160.0,1861530.0,2017
Marcelo Huertas,1500000.0,1844121.0,2017
DeAndre Bembry,1499760.0,1843826.0,2017
Jordan Adams,1465080.0,1801190.0,2017
Demetrius Jackson,1450000.0,1782650.0,2017
Malachi Richardson,1439880.0,1770209.0,2017
Gerald Green,1410598.0,1734209.0,2017
Sasha Vujacic,1410598.0,1734209.0,2017
Rodney Hood,1406520.0,1729195.0,2017
Bobby Portis,1404600.0,1726835.0,2017
JaVale McGee,1403611.0,1725619.0,2017
Marreese Speights,1403611.0,1725619.0,2017
Michael Beasley,1403611.0,1725619.0,2017
Rondae Hollis-Jefferson,1395600.0,1715770.0,2017
Willy Hernangomez,1375000.0,1690444.0,2017
Deyonta Davis,1369229.0,1683349.0,2017
Nikola Jokic,1358500.0,1670159.0,2017
Shabazz Napier,1350120.0,1659856.0,2017
Tyus Jones,1339680.0,1647021.0,2017
Sasha Kaun,1333420.0,1639325.0,2017
Timothe Luwawu,1326960.0,1631383.0,2017
Alan Anderson,1315448.0,1617230.0,2017
Ty Lawson,1315448.0,1617230.0,2017
Marcus Thornton,1315448.0,1617230.0,2017
Clint Capela,1296240.0,1593616.0,2017
Jarell Martin,1286160.0,1581223.0,2017
Brice Johnson,1273920.0,1566175.0,2017
Jeremy Evans,1227286.0,1508843.0,2017
Luke Babbitt,1227286.0,1508843.0,2017
Jordan Mickey,1223653.0,1504376.0,2017
CJ Wilcox,1209600.0,1487099.0,2017
Larry Nance Jr,1207680.0,1484739.0,2017
Terrence Jones,1207194.0,1484141.0,2017
Pascal Siakam,1196040.0,1470428.0,2017
Kyle Anderson,1192080.0,1465560.0,2017
Josh Huestis,1191480.0,1464822.0,2017
Chris McCullough,1191480.0,1464822.0,2017
Skal Labissiere,1188840.0,1461577.0,2017
Livio Jean-Charles,1188840.0,1461577.0,2017
Kevon Looney,1182840.0,1454200.0,2017
Dejounte Murray,1180080.0,1450807.0,2017
Damian Jones,1171560.0,1440332.0,2017
Hollis Thompson,1131040.0,1390516.0,2017
Isaiah Whitehead,1074145.0,1320569.0,2017
Joseph Young,1052342.0,1293764.0,2017
Rakeem Christmas,1052342.0,1293764.0,2017
Brian Roberts,1050961.0,1292066.0,2017
Pablo Prigioni,1050961.0,1292066.0,2017
Thomas Robinson,1050961.0,1292066.0,2017
John Jenkins,1050961.0,1292066.0,2017
Glenn Robinson III,1050500.0,1291499.0,2017
Montrezl Harrell,1045000.0,1284738.0,2017
Ivica Zubac,1034865.0,1272277.0,2017
Richaun Holmes,1024000.0,1258920.0,2017
Anthony Brown,1023838.0,1258720.0,2017
Mike Muscala,1015696.0,1248711.0,2017
Anthony Bennett,1015696.0,1248711.0,2017
Isaiah Canaan,1015696.0,1248711.0,2017
Ian Clark,1015696.0,1248711.0,2017
Justin Holiday,1015696.0,1248711.0,2017
Robert Covington,1015696.0,1248711.0,2017
Jeff Withey,1015696.0,1248711.0,2017
DeAndre Liggins,1015695.0,1248709.0,2017
Walter Tavares,1006000.0,1236790.0,2017
Joe Harris,980431.0,1205355.0,2017
Sean Kilpatrick,980431.0,1205355.0,2017
Nick Johnson,980431.0,1205355.0,2017
Beno Udrih,980431.0,1205355.0,2017
James Michael McAdoo,980431.0,1205355.0,2017
JaMychal Green,980431.0,1205355.0,2017
Louis Amundson,980431.0,1205355.0,2017
Jerami Grant,980431.0,1205355.0,2017
Damjan Rudez,980431.0,1205355.0,2017
Elton Brand,980000.0,1204826.0,2017
Axel Toupane,977534.0,1201794.0,2017
Stephen Zimmerman,950000.0,1167943.0,2017
Andrew Harrison,945000.0,1161796.0,2017
Bobby Brown,940070.0,1155735.0,2017
Tyler Ulis,918369.0,1129056.0,2017
Jason Thompson,893333.0,1098276.0,2017
Raul Neto,877800.0,1079179.0,2017
Malcolm Brogdon,875000.0,1075737.0,2017
Christian Wood,874636.0,1075290.0,2017
Cristiano Felicio,874636.0,1075290.0,2017
Jordan McRae,874636.0,1075290.0,2017
Salah Mejri,874636.0,1075290.0,2017
Darrun Hilliard,874636.0,1075290.0,2017
Josh Richardson,874636.0,1075290.0,2017
TJ McConnell,874636.0,1075290.0,2017
Alan Williams,874636.0,1075290.0,2017
Pat Connaughton,874636.0,1075290.0,2017
Jonathon Simmons,874636.0,1075290.0,2017
Norman Powell,874636.0,1075290.0,2017
Paul Zipser,750000.0,922060.0,2017
Spencer Dinwiddie,726672.0,893381.0,2017
Ryan Kelly,713305.0,876947.0,2017
Jonathan Gibson,671346.0,825362.0,2017
Joel Anthony,663810.0,816097.0,2017
Troy Williams,652165.0,801780.0,2017
AJ Hammons,650000.0,799119.0,2017
Michael Gbinije,650000.0,799119.0,2017
Georges Niang,650000.0,799119.0,2017
Briante Weber,623447.0,766474.0,2017
Donatas Motiejunas,607491.0,746858.0,2017
Jake Layman,600000.0,737648.0,2017
Joel Bolomboy,600000.0,737648.0,2017
John Lucas,580344.0,713483.0,2017
Gary Payton II,578636.0,711383.0,2017
Toney Douglas,564868.0,694456.0,2017
Treveon Graham,543471.0,668151.0,2017
Kay Felder,543471.0,668151.0,2017
Nicolas Brussino,543471.0,668151.0,2017
Dorian Finney-Smith,543471.0,668151.0,2017
Patrick McCaw,543471.0,668151.0,2017
Kyle Wiltjer,543471.0,668151.0,2017
Chinanu Onuaku,543471.0,668151.0,2017
Diamond Stone,543471.0,668151.0,2017
Rodney McGruder,543471.0,668151.0,2017
Cheick Diallo,543471.0,668151.0,2017
Ron Baker,543471.0,668151.0,2017
Marshall Plumlee,543471.0,668151.0,2017
Maurice Ndour,543471.0,668151.0,2017
Semaj Christon,543471.0,668151.0,2017
Derrick Jones,543471.0,668151.0,2017
Tim Quarterman,543471.0,668151.0,2017
Davis Bertans,543471.0,668151.0,2017
Bryn Forbes,543471.0,668151.0,2017
Fred VanVleet,543471.0,668151.0,2017
Daniel Ochefu,543471.0,668151.0,2017
Sheldon Mac,543471.0,668151.0,2017
Danuel House,543471.0,668151.0,2017
Chasson Randle,541170.0,665321.0,2017
Arinze Onuaku,426775.0,524683.0,2017
Yogi Ferrell,409300.0,503198.0,2017
Johnny O'Bryant,392169.0,482137.0,2017
Aaron Harrison,365289.0,449091.0,2017
Okaro White,310995.0,382341.0,2017
Isaiah Taylor,305000.0,374971.0,2017
Norris Cole,288131.0,354232.0,2017
Ben Bentil,281968.0,346654.0,2017
Jarell Eddie,277898.0,341651.0,2017
Elliot Williams,250000.0,307353.0,2017
Yi Jianlian,250000.0,307353.0,2017
Lamar Patterson,242963.0,298702.0,2017
Jordan Crawford,234920.0,288814.0,2017
Nicolas Laprovittola,204601.0,251539.0,2017
Reggie Williams,193307.0,237654.0,2017
Pierre Jackson,191810.0,235812.0,2017
Brandon Paul,155000.0,190559.0,2017
Shawn Long,154512.0,189959.0,2017
Robbie Hummel,150000.0,184412.0,2017
Jarnell Stokes,150000.0,184412.0,2017
Mike Tobey,138937.0,170811.0,2017
Patricio Garino,131968.0,162242.0,2017
Jarrod Uthoff,129920.0,159724.0,2017
Marcus Paige,125000.0,153676.0,2017
Ray McCallum,119493.0,146906.0,2017
Manny Harris,119493.0,146906.0,2017
Wayne Selden,115087.0,141488.0,2017
Egidijus Mockevicius,100000.0,122941.0,2017
Stefan Jankovic,100000.0,122941.0,2017
JP Tokoto,100000.0,122941.0,2017
Isaiah Cousins,100000.0,122941.0,2017
Quinn Cook,95904.0,117904.0,2017
Marcus Georges-Hunt,88936.0,109337.0,2017
Jordan Farmar,82976.0,102011.0,2017
Prince Ibeh,77250.0,94972.0,2017
Keith Benson,75000.0,92206.0,2017
Kaleb Tarczewski,75000.0,92206.0,2017
Ryan Arcidiacono,75000.0,92206.0,2017
Henry Sims,75000.0,92206.0,2017
Quincy Ford,75000.0,92206.0,2017
Alex Poythress,73743.0,90659.0,2017
David Nwaba,73528.0,90396.0,2017
Gary Neal,72193.0,88755.0,2017
Kyle Collinsworth,70000.0,86059.0,2017
Thomas Walkup,69500.0,85444.0,2017
James Webb,65000.0,79911.0,2017
Zach Auguste,60000.0,73764.0,2017
Brady Heslip,56500.0,69461.0,2017
Matt Costello,50000.0,61470.0,2017
Damion Lee,50000.0,61470.0,2017
Nate Wolters,50000.0,61470.0,2017
DJ Kennedy,50000.0,61470.0,2017
Scott Wood,50000.0,61470.0,2017
Elgin Cook,50000.0,61470.0,2017
Julyan Stone,50000.0,61470.0,2017
Alex Caruso,50000.0,61470.0,2017
Anthony Barber,50000.0,61470.0,2017
Dionte Christmas,50000.0,61470.0,2017
EJ Singler,50000.0,61470.0,2017
Beau Beech,45000.0,55323.0,2017
Phil Pressey,35000.0,43029.0,2017
Nikola Jovanovic,30000.0,36882.0,2017
Jalen Jones,25000.0,30735.0,2017
Nick Zeisloft,25000.0,30735.0,2017
Tony Wroten,25000.0,30735.0,2017
Dahntay Jones,24022.0,29532.0,2017
Stephen Curry,34682550.0,41953914.0,2018
LeBron James,33285709.0,40264218.0,2018
Paul Millsap,30769231.0,37220149.0,2018
Gordon Hayward,29727900.0,35960497.0,2018
Blake Griffin,29512900.0,35700422.0,2018
Kyle Lowry,28903704.0,34963505.0,2018
Mike Conley,28530608.0,34512187.0,2018
James Harden,28299399.0,34232504.0,2018
Russell Westbrook,28299399.0,34232504.0,2018
DeMar DeRozan,27739975.0,33555794.0,2018
Al Horford,27734405.0,33549057.0,2018
Carmelo Anthony,26243760.0,31745891.0,2018
Damian Lillard,26153057.0,31636171.0,2018
Jrue Holiday,25686667.0,31072000.0,2018
Chris Bosh,25289390.0,30591432.0,2018
Kevin Durant,25000000.0,30241370.0,2018
Otto Porter,24773250.0,29967081.0,2018
Chris Paul,24268959.0,29357063.0,2018
CJ McCollum,23962573.0,28986442.0,2018
Andre Drummond,23775506.0,28760155.0,2018
Hassan Whiteside,23775506.0,28760155.0,2018
Anthony Davis,23775506.0,28760155.0,2018
Bradley Beal,23775506.0,28760155.0,2018
Dwight Howard,23500000.0,28426888.0,2018
Harrison Barnes,23112004.0,27957547.0,2018
Chandler Parsons,23112004.0,27957547.0,2018
JJ Redick,23000000.0,27822061.0,2018
Kevin Love,22642350.0,27389428.0,2018
DeAndre Jordan,22642350.0,27389428.0,2018
Brook Lopez,22642350.0,27389428.0,2018
Marc Gasol,22642350.0,27389428.0,2018
Giannis Antetokounmpo,22471911.0,27183255.0,2018
Steven Adams,22471911.0,27183255.0,2018
Nicolas Batum,22434783.0,27138343.0,2018
LaMarcus Aldridge,21461010.0,25960414.0,2018
Greg Monroe,21384175.0,25867470.0,2018
Rudy Gobert,21224719.0,25674583.0,2018
Victor Oladipo,21000000.0,25402751.0,2018
Danilo Gallinari,20559599.0,24870018.0,2018
Serge Ibaka,20061729.0,24267767.0,2018
George Hill,20000000.0,24193096.0,2018
Ryan Anderson,19578455.0,23683172.0,2018
Paul George,19300000.0,23346338.0,2018
Jeff Teague,19000000.0,22983441.0,2018
Kyrie Irving,18868626.0,22824524.0,2018
Kawhi Leonard,18868625.0,22824523.0,2018
Jimmy Butler,18696918.0,22616817.0,2018
Allen Crabbe,18500000.0,22378614.0,2018
DeMarcus Cousins,18063850.0,21851023.0,2018
John Wall,18063850.0,21851023.0,2018
Enes Kanter,17884176.0,21633679.0,2018
Wesley Matthews,17884175.0,21633678.0,2018
Dwyane Wade,17878652.0,21626997.0,2018
Klay Thompson,17826150.0,21563488.0,2018
Joakim Noah,17765000.0,21489518.0,2018
Kentavious Caldwell-Pope,17745894.0,21466406.0,2018
Luol Deng,17190000.0,20793966.0,2018
Evan Turner,17131148.0,20722775.0,2018
Goran Dragic,17000450.0,20564676.0,2018
Bismack Biyombo,17000000.0,20564132.0,2018
Evan Fournier,17000000.0,20564132.0,2018
Kent Bazemore,16910112.0,20455398.0,2018
Robert Covington,16698103.0,20198941.0,2018
Tim Hardaway Jr,16500000.0,19959304.0,2018
Tristan Thompson,16400000.0,19838339.0,2018
Draymond Green,16400000.0,19838339.0,2018
Reggie Jackson,16000000.0,19354477.0,2018
Tobias Harris,16000000.0,19354477.0,2018
Pau Gasol,16000000.0,19354477.0,2018
Ian Mahinmi,16000000.0,19354477.0,2018
Dennis Schroeder,15500000.0,18749649.0,2018
Jonas Valanciunas,15460675.0,18702080.0,2018
Tony Parker,15453126.0,18692948.0,2018
Timofey Mozgov,15280000.0,18483525.0,2018
Jamal Crawford,15270762.0,18472350.0,2018
Andre Iguodala,14814815.0,17920812.0,2018
DeMarre Carroll,14800000.0,17902891.0,2018
Eric Bledsoe,14500000.0,17539995.0,2018
Gorgui Dieng,14112360.0,17071084.0,2018
Khris Middleton,14100000.0,17056133.0,2018
Ricky Rubio,14100000.0,17056133.0,2018
Mason Plumlee,14041096.0,16984879.0,2018
Taj Gibson,14000000.0,16935167.0,2018
Robin Lopez,13788500.0,16679325.0,2018
JR Smith,13760000.0,16644850.0,2018
James Johnson,13734000.0,16613399.0,2018
Joe Ingles,13636364.0,16495293.0,2018
Brandon Knight,13618750.0,16473986.0,2018
Marvin Williams,13168750.0,15929642.0,2018
Michael Kidd-Gilchrist,13000000.0,15725512.0,2018
Tyson Chandler,13000000.0,15725512.0,2018
Eric Gordon,12943020.0,15656586.0,2018
Kenneth Faried,12921348.0,15630371.0,2018
Thaddeus Young,12921348.0,15630371.0,2018
Marcin Gortat,12782609.0,15462544.0,2018
Cody Zeller,12584270.0,15222623.0,2018
Nikola Mirotic,12500000.0,15120685.0,2018
Miles Plumlee,12400000.0,14999719.0,2018
Zach Randolph,12307692.0,14888059.0,2018
Nikola Vucevic,12250000.0,14818271.0,2018
Solomon Hill,12236535.0,14801983.0,2018
Dion Waiters,12100000.0,14636823.0,2018
Wilson Chandler,12016854.0,14536245.0,2018
Kelly Olynyk,12007169.0,14524530.0,2018
Jeremy Lin,12000000.0,14515858.0,2018
Kemba Walker,12000000.0,14515858.0,2018
Derrick Favors,12000000.0,14515858.0,2018
Austin Rivers,11825000.0,14304168.0,2018
Courtney Lee,11747890.0,14210891.0,2018
Nikola Pekovic,11600000.0,14031996.0,2018
Jordan Clarkson,11562500.0,13986634.0,2018
John Henson,11422536.0,13817325.0,2018
Amir Johnson,11000000.0,13306203.0,2018
Alec Burks,10845506.0,13119318.0,2018
Patrick Mills,10714286.0,12960587.0,2018
Moe Harkless,10662922.0,12898455.0,2018
Omer Asik,10595505.0,12816903.0,2018
Bojan Bogdanovic,10500000.0,12701375.0,2018
Mirza Teletovic,10500000.0,12701375.0,2018
Terrence Ross,10500000.0,12701375.0,2018
Jon Leuer,10497319.0,12698132.0,2018
Iman Shumpert,10337079.0,12504297.0,2018
Joe Johnson,10254904.0,12404893.0,2018
Darren Collison,10000000.0,12096548.0,2018
Jared Dudley,10000000.0,12096548.0,2018
Danny Green,10000000.0,12096548.0,2018
Meyers Leonard,9904495.0,11981020.0,2018
Tony Snell,9821429.0,11880539.0,2018
Al Jefferson,9769821.0,11818111.0,2018
Matthew Dellavedova,9607500.0,11621758.0,2018
Trevor Booker,9571137.0,11577771.0,2018
Bogdan Bogdanovic,9470614.0,11456174.0,2018
Andre Roberson,9259260.0,11200508.0,2018
Dwight Powell,9003125.0,10890673.0,2018
Jerryd Bayless,9000000.0,10886893.0,2018
Avery Bradley,8808989.0,10655836.0,2018
JaMychal Green,8533333.0,10322387.0,2018
E'Twaun Moore,8445024.0,10215564.0,2018
Rudy Gay,8406000.0,10168358.0,2018
Kosta Koufos,8393000.0,10152633.0,2018
Corey Brewer,8105615.0,9804995.0,2018
Garrett Temple,8000000.0,9677238.0,2018
Vince Carter,8000000.0,9677238.0,2018
Markieff Morris,8000000.0,9677238.0,2018
CJ Miles,7936509.0,9600436.0,2018
Cristiano Felicio,7843500.0,9487927.0,2018
Shaun Livingston,7692308.0,9305037.0,2018
Cory Joseph,7630000.0,9229666.0,2018
PJ Tucker,7590035.0,9181322.0,2018
Andrew Wiggins,7574322.0,9162315.0,2018
Darrell Arthur,7464912.0,9029966.0,2018
Channing Frye,7420912.0,8976742.0,2018
Trevor Ariza,7400000.0,8951445.0,2018
Al-Farouq Aminu,7319035.0,8853506.0,2018
Cole Aldrich,7300000.0,8830480.0,2018
DJ Augustin,7250000.0,8769997.0,2018
Marco Belinelli,7082277.0,8567109.0,2018
Markelle Fultz,7026240.0,8499325.0,2018
Jeremy Lamb,7000000.0,8467583.0,2018
Kyle Korver,7000000.0,8467583.0,2018
Louis Williams,7000000.0,8467583.0,2018
Jameer Nelson,6998920.0,8466276.0,2018
Dewayne Dedmon,6900000.0,8346618.0,2018
Jae Crowder,6796117.0,8220955.0,2018
Jabari Parker,6782392.0,8204353.0,2018
Langston Galloway,6666667.0,8064365.0,2018
Lance Thomas,6655325.0,8050646.0,2018
Ersan Ilyasova,6514288.0,7880039.0,2018
Matt Barnes,6400625.0,7742546.0,2018
Ed Davis,6352531.0,7684369.0,2018
Rajon Rondo,6300000.0,7620824.0,2018
Jonathon Simmons,6300000.0,7620825.0,2018
Lonzo Ball,6286560.0,7604567.0,2018
Wayne Ellington,6270000.0,7584535.0,2018
Isaiah Thomas,6261394.0,7574125.0,2018
Karl-Anthony Towns,6216840.0,7520230.0,2018
Ben Simmons,6168840.0,7462167.0,2018
Joel Embiid,6100266.0,7379216.0,2018
Josh McRoberts,6021175.0,7283543.0,2018
Ishmael Smith,6000000.0,7257929.0,2018
Milos Teodosic,6000000.0,7257929.0,2018
Shelvin Mack,6000000.0,7257929.0,2018
Alan Williams,6000000.0,7257929.0,2018
Brandan Wright,5955760.0,7204413.0,2018
Wesley Johnson,5881260.0,7114294.0,2018
Boban Marjanovic,5881260.0,7114294.0,2018
Tyler Johnson,5821260.0,7041715.0,2018
Alex Abrines,5725000.0,6925273.0,2018
Jayson Tatum,5645400.0,6828985.0,2018
D'Angelo Russell,5562360.0,6728535.0,2018
Brandon Ingram,5519400.0,6676568.0,2018
Josh Smith,5514806.0,6671010.0,2018
Patrick Beverley,5513514.0,6669448.0,2018
Aaron Gordon,5504419.0,6658447.0,2018
Deron Williams,5474787.0,6622602.0,2018
Arron Afflalo,5328652.0,6445829.0,2018
Anthony Tolliver,5290000.0,6399073.0,2018
Thabo Sefolosha,5250000.0,6350687.0,2018
Jason Smith,5225000.0,6320446.0,2018
Ben McLemore,5200000.0,6290205.0,2018
Nick Young,5192000.0,6280527.0,2018
Patrick Patterson,5192000.0,6280527.0,2018
Josh Jackson,5090040.0,6157191.0,2018
Mike Muscala,5000000.0,6048274.0,2018
Marcus Morris,5000000.0,6048274.0,2018
Dirk Nowitzki,5000000.0,6048274.0,2018
Larry Sanders,5000000.0,6048274.0,2018
Jahlil Okafor,4995120.0,6042371.0,2018
Dante Exum,4992385.0,6039062.0,2018
Alexis Ajinca,4961798.0,6002062.0,2018
Jaylen Brown,4956480.0,5995629.0,2018
Richard Jefferson,4828652.0,5841002.0,2018
Sean Kilpatrick,4774445.0,5775428.0,2018
Kyle Singler,4666500.0,5644854.0,2018
De'Aaron Fox,4609200.0,5575541.0,2018
Marcus Smart,4538019.0,5489436.0,2018
Kristaps Porzingis,4503600.0,5447801.0,2018
Justin Holiday,4500000.0,5443446.0,2018
Dragan Bender,4468800.0,5405705.0,2018
Devin Harris,4402546.0,5325561.0,2018
Ron Baker,4328000.0,5235386.0,2018
Aron Baynes,4300000.0,5201515.0,2018
Nerlens Noel,4187599.0,5065549.0,2018
Alex Len,4187599.0,5065549.0,2018
Jonathan Isaac,4186320.0,5064002.0,2018
Lance Stephenson,4180000.0,5056357.0,2018
Julius Randle,4149242.0,5019150.0,2018
Kyle O'Quinn,4087500.0,4944464.0,2018
Mario Hezonja,4078320.0,4933359.0,2018
Kris Dunn,4046760.0,4895182.0,2018
Noah Vonleh,4031018.0,4876140.0,2018
Jonas Jerebko,4000000.0,4838619.0,2018
Nemanja Bjelica,3950000.0,4778136.0,2018
Jose Juan Barea,3903900.0,4722371.0,2018
Quincy Pondexter,3853931.0,4661926.0,2018
Lauri Markkanen,3821640.0,4622865.0,2018
Nik Stauskas,3807146.0,4605332.0,2018
Willie Cauley-Stein,3704160.0,4480755.0,2018
Paul Pierce,3679840.0,4451336.0,2018
Buddy Hield,3675480.0,4446062.0,2018
Will Barton,3533333.0,4274113.0,2018
Frank Ntilikina,3501120.0,4235146.0,2018
Lavoy Allen,3500000.0,4233791.0,2018
Zaza Pachulia,3477600.0,4206695.0,2018
Nenê,3477600.0,4206695.0,2018
Troy Daniels,3408520.0,4123132.0,2018
Emmanuel Mudiay,3381480.0,4090423.0,2018
Jamal Murray,3355320.0,4058779.0,2018
Elfrid Payton,3332340.0,4030981.0,2018
Doug McDermott,3294994.0,3985805.0,2018
Tarik Black,3290000.0,3979764.0,2018
Tyreke Evans,3290000.0,3979764.0,2018
Jodie Meeks,3290000.0,3979764.0,2018
Dennis Smith,3218280.0,3893007.0,2018
Zach LaVine,3202217.0,3873577.0,2018
Ekpe Udoh,3200000.0,3870895.0,2018
TJ Warren,3152930.0,3813957.0,2018
Stanley Johnson,3097800.0,3747268.0,2018
Thon Maker,3086784.0,3733943.0,2018
Marquese Chriss,3073800.0,3718237.0,2018
Zach Collins,3057240.0,3698205.0,2018
Seth Curry,3028410.0,3663330.0,2018
James Ennis,3028410.0,3663330.0,2018
Mindaugas Kuzminskas,3028410.0,3663330.0,2018
Tomas Satoransky,3000000.0,3628964.0,2018
Ramon Sessions,2986463.0,3612589.0,2018
Jusuf Nurkic,2947304.0,3565220.0,2018
Lucas Nogueira,2947304.0,3565220.0,2018
Malik Monk,2904480.0,3513418.0,2018
Frank Kaminsky,2847600.0,3444613.0,2018
Andrew Nicholson,2844429.0,3440777.0,2018
Jakob Poeltl,2825640.0,3418049.0,2018
Luke Kennard,2759280.0,3337776.0,2018
Justise Winslow,2705040.0,3272164.0,2018
Michael Carter-Williams,2700000.0,3266068.0,2018
Cedi Osman,2642857.0,3196944.0,2018
Donovan Mitchell,2621280.0,3170844.0,2018
Gary Harris,2550055.0,3084686.0,2018
Domantas Sabonis,2550000.0,3084619.0,2018
Derrick Rose,2533488.0,3064645.0,2018
Malcolm Delaney,2500000.0,3024137.0,2018
Reggie Bullock,2500000.0,3024137.0,2018
Manu Ginobili,2500000.0,3024137.0,2018
Bam Adebayo,2490360.0,3012476.0,2018
Georgios Papagiannis,2486757.0,3008117.0,2018
Myles Turner,2483040.0,3003621.0,2018
Bruno Caboclo,2451224.0,2965134.0,2018
Ronnie Price,2442455.0,2954527.0,2018
Trey Lyles,2441400.0,2953251.0,2018
Taurean Prince,2422560.0,2930461.0,2018
Dario Saric,2422560.0,2930461.0,2018
