player_name,season,team,mp,raptor_offense,raptor_defense,raptor_total,war_total,salary,inf_adj_salary,player_val,3_year_average_val,lr_average_val
Shelvin Mack,2016,UTA,879,0.14,1.49,1.63,1.96,2433333.0,3021410.0,5495486.21,3692580.6,3692580.6
Shelvin Mack,2017,UTA,1205,-2.01,-2.45,-4.46,-1.04,2433334.0,2991575.0,-3691319.29,533967.39,1846605.63
Shelvin Mack,2018,ORL,1365,0.05,0.15,0.2,2.03,6000000.0,7257929.0,8149093.28,3151374.06,3107103.16
Shelvin Mack,2019,CHA,42,-18.19,-2.92,-21.1,-0.39,2512601.0,2954538.0,-1696992.13,-408668.97,1641955.82
Shelvin Mack,2019,MEM,1204,-2.31,-1.98,-4.28,-0.93,2512601.0,2954538.0,-3986788.76,-408668.97,1641955.82
Daryl Macon,2019,DAL,90,-4.01,-4.03,-8.04,-0.24,77250.0,90837.0,-1038447.22,-1038447.22,-1038447.22
Josh Magette,2018,ATL,216,0.26,-0.23,0.04,0.3,77250.0,93445.0,1216434.36,1216434.36,1216434.36
Will Magnay,2021,NOP,3,-31.89,-22.68,-54.57,-0.08,341481.0,392497.0,-440079.22,-440079.22,-440079.22
Ian Mahinmi,2014,IND,1248,-3.67,3.51,-0.16,1.65,4000000.0,5075904.0,3997721.8,3997721.8,3997721.8
Ian Mahinmi,2015,IND,1146,-2.77,2.43,-0.34,1.41,4000000.0,4972850.0,3603341.59,3800531.7,3800531.7
Ian Mahinmi,2016,IND,1816,-2.16,2.87,0.71,3.21,4000000.0,4966702.0,9005939.85,5535667.75,5535667.75
Ian Mahinmi,2017,WAS,555,-2.96,2.79,-0.17,0.73,16000000.0,19670630.0,2590666.04,5066649.16,4799417.32
Ian Mahinmi,2018,WAS,1145,-2.42,1.2,-1.21,0.9,16000000.0,19354477.0,3615412.97,5070672.95,4562616.45
Ian Mahinmi,2019,WAS,498,-3.07,3.24,0.17,0.74,16000000.0,18814218.0,3183094.47,3129724.49,4332696.12
Ian Mahinmi,2020,WAS,808,-2.7,2.6,-0.1,1.09,15450051.0,17872907.0,5335311.28,4044606.24,4475926.86
Thon Maker,2017,MIL,562,-1.49,-1.69,-3.17,-0.12,2568600.0,3157873.0,-429166.32,-429166.32,-429166.32
Thon Maker,2018,MIL,1238,-3.6,-3.41,-7.01,-2.68,3086784.0,3733943.0,-10765333.24,-5597249.78,-5597249.78
Thon Maker,2019,DET,563,-3.77,0.45,-3.32,-0.16,2799720.0,3292158.0,-699645.35,-3320714.53,-3320714.53
Thon Maker,2019,MIL,409,-1.3,0.7,-0.6,0.45,2799720.0,3292158.0,1932001.32,-3320714.53,-3320714.53
Thon Maker,2020,DET,776,-2.34,-0.66,-3.0,-0.1,3569643.0,4129429.0,-485291.17,-3339422.81,-2611858.69
Thon Maker,2021,CLE,76,-0.02,-2.65,-2.67,0.0,1737145.0,1996668.0,16412.09,254492.3,-2086204.53
Theo Maledon,2021,OKC,1778,-4.93,-3.02,-7.95,-4.75,2000000.0,2298793.0,-25202651.28,-25202651.28,-25202651.28
Theo Maledon,2022,OKC,908,-3.02,-1.17,-4.19,-0.67,2000000.0,2181195.0,-3283630.34,-14243140.81,-14243140.81
Sandro Mamukelashvili,2022,MIL,407,-1.65,-7.17,-8.82,-1.26,462629.0,504542.0,-6187286.04,-6187286.04,-6187286.04
Karim Mane,2021,ORL,88,-6.25,-5.11,-11.36,-0.38,344557.0,396032.0,-2033569.6,-2033569.6,-2033569.6
Nico Mannion,2021,GSW,364,-2.19,-2.43,-4.62,-0.35,449115.0,516211.0,-1856113.55,-1856113.55,-1856113.55
Terance Mann,2020,LAC,362,-1.79,0.22,-1.57,0.22,1000000.0,1156818.0,1057889.36,1057889.36,1057889.36
Terance Mann,2021,LAC,1263,-0.06,-0.21,-0.28,1.58,1517981.0,1744762.0,8390936.71,4724413.04,4724413.04
Terance Mann,2022,LAC,2317,-0.14,0.65,0.51,3.82,1782621.0,1944122.0,18804852.04,9417892.7,9417892.7
Tre Mann,2022,OKC,1367,-2.23,-1.43,-3.67,-0.64,2901240.0,3164085.0,-3139670.49,-3139670.49,-3139670.49
Devyn Marble,2015,ORL,208,-3.09,0.9,-2.19,0.06,884879.0,1100092.0,153001.19,153001.19,153001.19
Devyn Marble,2016,ORL,249,-4.89,1.45,-3.44,-0.09,845059.0,1049289.0,-248324.08,-47661.44,-47661.44
Shawn Marion,2014,DAL,2409,-1.49,-0.17,-1.67,1.33,9316796.0,11822791.0,3211640.19,3211640.19,3211640.19
Shawn Marion,2015,CLE,1101,-2.07,-0.7,-2.78,-0.01,1448490.0,1800780.0,-36339.52,1587650.34,1587650.34
Boban Marjanovic,2016,SAS,508,2.81,-0.35,2.46,1.35,1200000.0,1490010.0,3777350.97,3777350.97,3777350.97
Boban Marjanovic,2017,DET,293,3.0,3.72,6.73,1.41,5628000.0,6919144.0,5011045.98,4394198.48,4394198.48
Boban Marjanovic,2018,DET,171,-1.47,-0.84,-2.31,0.04,5881260.0,7114294.0,155263.7,3996709.48,3996709.48
Boban Marjanovic,2018,LAC,166,4.43,1.7,6.13,0.76,5881260.0,7114294.0,3046467.78,3996709.48,3996709.48
Boban Marjanovic,2019,LAC,376,0.12,3.48,3.6,1.24,9490740.0,11160053.0,5318019.29,5662190.12,5190980.33
Boban Marjanovic,2019,PHI,305,1.87,0.53,2.39,0.8,9490740.0,11160053.0,3455773.6,5662190.12,5190980.33
Boban Marjanovic,2020,DAL,422,3.62,-0.41,3.21,1.29,3500000.0,4048865.0,6275731.14,6083751.84,5407930.49
Boban Marjanovic,2021,DAL,271,-0.49,-0.18,-0.66,0.29,3500000.0,4022888.0,1523411.01,5524311.68,4760510.58
Boban Marjanovic,2022,DAL,128,-3.12,0.57,-2.56,0.01,3500000.0,3817091.0,62413.45,2620518.53,4089353.85
Lauri Markkanen,2018,CHI,2020,0.06,-0.17,-0.12,2.71,3821640.0,4622865.0,10859131.33,10859131.33,10859131.33
Lauri Markkanen,2019,CHI,1682,0.96,-0.78,0.18,2.5,4536120.0,5333971.0,10747414.13,10803272.73,10803272.73
Lauri Markkanen,2020,CHI,1492,-1.0,-2.11,-3.11,-0.28,5300400.0,6131601.0,-1345393.98,6753717.16,6753717.16
Lauri Markkanen,2021,CHI,1317,-0.52,-0.91,-1.43,0.89,6731508.0,7737172.0,4719057.34,4707025.83,6245052.2
Lauri Markkanen,2022,CLE,1878,1.64,-0.89,0.75,3.35,15690909.0,17112467.0,16507393.67,6627019.01,8297520.5
Kendall Marshall,2014,LAL,1564,0.51,-4.3,-3.78,-0.83,547570.0,694853.0,-2014313.96,-2014313.96,-2014313.96
Kendall Marshall,2015,MIL,417,1.38,-0.29,1.08,0.82,915243.0,1137841.0,2095487.27,40586.66,40586.66
Kendall Marshall,2016,PHI,400,-4.08,-6.09,-10.17,-1.54,2144772.0,2663111.0,-4318236.32,-1412354.34,-1412354.34
Naji Marshall,2021,NOP,700,-1.02,0.36,-0.66,0.75,538391.0,618824.0,4007670.35,4007670.35,4007670.35
Naji Marshall,2022,NOP,735,-1.8,0.62,-1.18,0.6,1517981.0,1655506.0,2932524.26,3470097.3,3470097.3
Cartier Martin,2014,ATL,822,-1.05,-0.19,-1.25,0.63,1003248.0,1273096.0,1528237.86,1460475.53,1460475.53
Cartier Martin,2014,CHI,48,2.28,-6.18,-3.89,-0.03,1003248.0,1273096.0,-67762.33,1460475.53,1460475.53
Cartier Martin,2015,DET,198,-3.4,-1.79,-5.19,-0.24,1145685.0,1424329.0,-622658.83,418908.35,418908.35
Caleb Martin,2020,CHA,317,-1.95,4.94,2.98,0.93,898310.0,1039181.0,4518137.01,4518137.01,4518137.01
Caleb Martin,2021,CHA,818,-2.65,1.48,-1.17,0.66,1517981.0,1744762.0,3489911.06,4004024.04,4004024.04
Caleb Martin,2022,MIA,1372,-0.06,2.6,2.54,3.69,844011.0,920476.0,18172541.93,8726863.33,8726863.33
Cody Martin,2020,CHA,903,-1.76,4.25,2.49,2.41,1173310.0,1357306.0,11779198.47,11779198.47,11779198.47
Cody Martin,2021,CHA,849,-1.97,1.84,-0.13,1.13,1517981.0,1744762.0,5996881.11,8888039.79,8888039.79
Cody Martin,2022,CHA,1866,0.32,0.95,1.27,3.79,1782621.0,1944122.0,18683639.08,12153239.55,12153239.55
Jarell Martin,2016,MEM,380,-0.42,-2.23,-2.65,0.02,1230840.0,1528304.0,54823.91,54823.91,54823.91
Jarell Martin,2017,MEM,558,-4.82,0.87,-3.95,-0.34,1286160.0,1581223.0,-1214657.82,-579916.96,-579916.96
Jarell Martin,2018,MEM,1661,-3.76,-0.53,-4.29,-1.3,1471382.0,1779864.0,-5225845.79,-2128559.9,-2128559.9
Jarell Martin,2019,ORL,328,-2.84,-1.27,-4.11,-0.23,2416221.0,2841206.0,-981106.54,-2473870.05,-1841696.56
Jeremiah Martin,2020,BRK,99,3.67,5.83,9.5,0.61,79568.0,92045.0,2994909.4,2994909.4,2994909.4
Jeremiah Martin,2021,CLE,75,-9.05,-1.26,-10.31,-0.29,58452.0,67184.0,-1529454.84,732727.28,732727.28
Kenyon Martin,2014,NYK,633,-1.81,4.43,2.62,1.73,1399507.0,1775940.0,4179253.2,4179253.2,4179253.2
Kenyon Martin,2015,MIL,104,-4.65,2.42,-2.23,0.03,818049.0,1017008.0,69579.65,2124416.43,2124416.43
Kevin Martin,2014,MIN,2177,0.68,-2.07,-1.39,1.52,6500000.0,8248344.0,3668212.71,3668212.71,3668212.71
Kevin Martin,2015,MIN,1302,1.7,-2.52,-0.83,1.29,6792500.0,8444520.0,3296078.8,3482145.76,3482145.76
Kevin Martin,2016,MIN,834,-1.43,-3.28,-4.71,-0.83,7402474.0,9191471.0,-2337559.13,1519814.98,1519814.98
Kevin Martin,2016,SAS,261,-1.66,-1.27,-2.93,-0.02,7402474.0,9191471.0,-67287.43,1519814.98,1519814.98
Kelan Martin,2020,MIN,495,-4.48,-0.58,-5.07,-0.59,79568.0,92045.0,-2859592.88,-2859592.88,-2859592.88
Kelan Martin,2021,IND,322,1.3,-1.39,-0.09,0.44,1445697.0,1661679.0,2322109.83,-268741.52,-268741.52
Kelan Martin,2022,BOS,6,-24.52,-12.65,-37.17,-0.1,993760.0,1083792.0,-504151.17,-277656.1,-277656.1
Kelan Martin,2022,IND,444,-2.36,-0.2,-2.56,0.04,993760.0,1083792.0,208665.92,-277656.1,-277656.1
Frank Mason,2018,SAC,984,-0.33,-1.5,-1.82,0.46,1184385.0,1432697.0,1838271.38,1838271.38,1838271.38
Frank Mason,2019,SAC,435,-2.13,-3.62,-5.74,-0.67,1378242.0,1620659.0,-2876054.58,-518891.6,-518891.6
Frank Mason,2020,MIL,118,0.74,4.93,5.67,0.51,79568.0,92045.0,2491776.86,484664.55,484664.55
Yante Maten,2019,MIA,13,1.18,14.86,16.03,0.12,385000.0,452717.0,528884.9,528884.9,528884.9
Garrison Mathews,2020,WAS,227,1.99,2.66,4.65,0.86,79568.0,92045.0,4216699.78,4216699.78,4216699.78
Garrison Mathews,2021,WAS,1038,0.28,0.66,0.94,1.96,688052.0,790844.0,10410507.97,7313603.88,7313603.88
Garrison Mathews,2022,HOU,1712,1.09,1.95,3.04,5.08,2000000.0,2181195.0,25019199.58,13215469.11,13215469.11
Dakota Mathias,2021,PHI,123,-1.93,-1.73,-3.65,-0.06,86132.0,98999.0,-299109.13,-299109.13,-299109.13
Dakota Mathias,2022,MEM,16,-5.4,-3.31,-8.71,-0.05,171156.0,186662.0,-241871.96,-270490.54,-270490.54
Mangok Mathiang,2018,CHA,20,0.86,10.01,10.87,0.14,77250.0,93445.0,557632.07,557632.07,557632.07
Wesley Matthews,2014,POR,2780,2.77,-0.12,2.65,7.67,6875480.0,8724819.0,18559546.84,18559546.84,18559546.84
Wesley Matthews,2015,POR,2024,2.28,1.31,3.59,6.6,7245640.0,9007870.0,16875389.98,17717468.41,17717468.41
Wesley Matthews,2016,DAL,2644,1.65,0.09,1.73,5.99,16407500.0,20372793.0,16808640.17,17414525.66,17414525.66
Wesley Matthews,2017,DAL,2495,-0.25,0.94,0.69,4.36,17145838.0,21079340.0,15465707.48,16383245.88,16927321.12
Wesley Matthews,2018,DAL,2131,-0.63,-1.55,-2.18,0.62,17884175.0,21633678.0,2476088.51,11583478.72,14037074.6
Wesley Matthews,2019,DAL,1312,-0.01,-0.86,-0.87,1.27,19360228.0,22765471.0,5447319.73,8995572.25,13205048.96
Wesley Matthews,2019,IND,725,-1.04,0.53,-0.51,0.83,19360228.0,22765471.0,3559107.94,8995572.25,13205048.96
Wesley Matthews,2019,NYK,54,-6.5,4.08,-2.42,0.01,19360228.0,22765471.0,38493.08,8995572.25,13205048.96
Wesley Matthews,2020,MIL,1635,-1.92,3.08,1.16,3.28,2564753.0,2966954.0,16004898.05,9175302.44,13605027.4
Wesley Matthews,2021,LAL,1130,-1.76,1.55,-0.21,1.46,3623000.0,4164263.0,7767862.37,10939227.06,12875381.77
Wesley Matthews,2022,MIL,1002,-1.63,2.59,0.95,1.89,1958495.0,2135929.0,9315218.29,11029326.24,12479808.05
Tyrese Maxey,2021,PHI,935,0.34,-3.28,-2.94,-0.09,2478840.0,2849170.0,-465553.75,-465553.75,-465553.75
Tyrese Maxey,2022,PHI,2650,1.33,-1.6,-0.27,3.31,2602920.0,2838738.0,16278047.47,7906246.86,7906246.86
Jason Maxiell,2014,ORL,488,-3.03,-0.85,-3.87,-0.28,2500000.0,3172440.0,-671281.69,-671281.69,-671281.69
Jason Maxiell,2015,CHA,878,-2.96,0.45,-2.51,0.11,1316809.0,1637073.0,272070.6,-199605.54,-199605.54
Eric Maynor,2014,PHI,112,-7.54,-4.91,-12.46,-0.56,2016000.0,2558255.0,-1355517.77,-3812580.84,-3812580.84
Eric Maynor,2014,WAS,215,-4.77,-7.37,-12.14,-1.02,2016000.0,2558255.0,-2457063.07,-3812580.84,-3812580.84
Skylar Mays,2021,ATL,269,1.58,-1.13,0.45,0.44,532218.0,611729.0,2313654.38,2313654.38,2313654.38
Skylar Mays,2022,ATL,220,-1.81,-3.45,-5.26,-0.28,510907.0,557193.0,-1369621.63,472016.38,472016.38
Luc Mbah a Moute,2014,MIN,807,-3.33,-2.22,-5.55,-1.14,4588384.0,5822549.0,-2762591.53,-1902654.64,-1902654.64
Luc Mbah a Moute,2014,SAC,196,-1.56,2.39,0.83,0.36,4588384.0,5822549.0,859936.89,-1902654.64,-1902654.64
Luc Mbah a Moute,2015,PHI,1916,-3.25,2.28,-0.96,1.74,4382576.0,5448473.0,4452229.02,1274787.19,1274787.19
Luc Mbah a Moute,2016,LAC,1274,-3.16,3.48,0.33,1.99,1270964.0,1578125.0,5574457.92,2708010.77,2708010.77
Luc Mbah a Moute,2017,LAC,1787,-1.23,3.8,2.57,4.84,2203000.0,2708399.0,17159597.9,9062094.95,6320907.55
Luc Mbah a Moute,2018,HOU,1564,-2.4,2.49,0.09,2.26,2116955.0,2560784.0,9077967.37,10604007.73,6872319.51
Luc Mbah a Moute,2019,LAC,61,-1.78,2.31,0.53,0.1,4320500.0,5080426.0,437999.45,8891854.91,5799932.84
James Michael McAdoo,2015,GSW,137,0.7,-1.5,-0.79,0.14,259634.0,322780.0,351530.17,351530.17,351530.17
James Michael McAdoo,2016,GSW,262,-4.02,-3.73,-7.75,-0.67,845059.0,1049289.0,-1872218.23,-760344.03,-760344.03
James Michael McAdoo,2017,GSW,457,-4.68,0.38,-4.3,-0.36,980431.0,1205355.0,-1275973.95,-932220.67,-932220.67
James Michael McAdoo,2018,PHI,18,-0.13,2.99,2.86,0.05,77250.0,93445.0,210753.33,-979146.28,-646477.17
Miles McBride,2022,NYK,372,-1.43,1.51,0.08,0.53,925258.0,1009084.0,2613500.62,2613500.62,2613500.62
Ray McCallum,2014,SAC,897,-2.69,0.15,-2.54,0.09,524616.0,665725.0,222342.21,222342.21,222342.21
Ray McCallum,2015,SAC,1436,-0.8,-1.99,-2.79,-0.03,816482.0,1015060.0,-82342.65,69999.78,69999.78
Ray McCallum,2016,MEM,219,-2.64,-1.58,-4.22,-0.16,1076758.0,1336983.0,-457365.21,-322389.29,-322389.29
Ray McCallum,2016,SAS,256,-2.36,-2.2,-4.56,-0.23,1076758.0,1336983.0,-649802.21,-322389.29,-322389.29
Tahjere McCall,2019,BRK,8,-2.36,25.29,22.94,0.11,47370.0,55701.0,464157.59,464157.59,464157.59
Patrick McCaw,2017,GSW,1074,-2.45,-1.3,-3.75,-0.55,543471.0,668151.0,-1943657.16,-1943657.16,-1943657.16
Patrick McCaw,2018,GSW,961,-3.38,-1.42,-4.8,-1.0,1312611.0,1587806.0,-3999504.13,-2971580.64,-2971580.64
Patrick McCaw,2019,CLE,53,-6.59,-5.52,-12.1,-0.25,964104.0,1133678.0,-1074521.4,-2406925.3,-2406925.3
Patrick McCaw,2019,TOR,344,-2.05,-0.97,-3.02,-0.05,964104.0,1133678.0,-203093.2,-2406925.3,-2406925.3
Patrick McCaw,2020,TOR,908,-3.55,-0.55,-4.1,-0.62,4000000.0,4627274.0,-3034917.29,-2770678.67,-2563923.3
Patrick McCaw,2021,TOR,33,-0.24,-7.62,-7.87,-0.09,4000000.0,4597586.0,-452365.65,-1588299.18,-2141611.77
Sheldon Mac,2017,WAS,287,-2.44,-0.53,-2.97,-0.03,543471.0,668151.0,-112402.12,-112402.12,-112402.12
Mac McClung,2022,CHI,3,-13.7,-19.8,-33.5,-0.05,111670.0,121786.0,-247793.01,-403540.4,-403540.4
Mac McClung,2022,LAL,22,-3.36,-2.17,-5.52,-0.03,111670.0,121786.0,-155747.39,-403540.4,-403540.4
CJ McCollum,2014,POR,476,-1.06,-0.89,-1.95,0.2,2316720.0,2939862.0,473664.68,473664.68,473664.68
CJ McCollum,2015,POR,973,0.23,1.6,1.83,2.28,2421000.0,3009817.0,5830772.57,3152218.62,3152218.62
CJ McCollum,2016,POR,2780,2.23,0.87,3.1,8.32,2525160.0,3135429.0,23341489.74,9881975.66,9881975.66
CJ McCollum,2017,POR,2796,3.39,-1.11,2.29,7.18,3219579.0,3958196.0,25440505.02,18204255.78,13771608.0
CJ McCollum,2018,POR,2923,2.18,-1.45,0.73,5.2,23962573.0,28986442.0,20851088.89,23211027.88,15187504.18
CJ McCollum,2019,POR,2375,3.01,-0.07,2.93,6.87,25759766.0,30290615.0,29535919.38,25275837.76,17578906.71
CJ McCollum,2020,POR,2556,2.56,-1.92,0.63,4.38,27556959.0,31878404.0,21380035.76,23922348.01,18121925.15
CJ McCollum,2021,POR,1600,4.28,0.4,4.68,6.04,29354152.0,33739563.0,32086655.14,27667536.76,19867516.4
CJ McCollum,2022,NOP,878,4.87,-0.99,3.88,2.96,30864198.0,33660419.0,14589931.09,27296277.8,20818030.41
CJ McCollum,2022,POR,1267,2.15,-0.56,1.6,2.81,30864198.0,33660419.0,13832211.4,27296277.8,20818030.41
Erik McCree,2018,UTA,8,-9.33,-6.62,-15.95,-0.05,77250.0,93445.0,-218481.24,-218481.24,-218481.24
Chris McCullough,2016,BRK,362,-1.6,-1.12,-2.72,0.01,1140240.0,1415808.0,14539.39,14539.39,14539.39
Chris McCullough,2017,BRK,72,3.36,-3.22,0.15,0.11,1191480.0,1464822.0,377459.13,123408.02,123408.02
Chris McCullough,2017,WAS,8,-14.17,1.55,-12.62,-0.04,1191480.0,1464822.0,-145182.47,123408.02,123408.02
Chris McCullough,2018,WAS,90,-3.98,-0.76,-4.74,-0.09,1471382.0,1779864.0,-369472.82,-40885.59,-40885.59
Jalen McDaniels,2020,CHA,293,-0.81,1.11,0.3,0.45,898310.0,1039181.0,2219446.15,2219446.15,2219446.15
Jalen McDaniels,2021,CHA,904,-2.55,-1.75,-4.3,-0.71,1517981.0,1744762.0,-3778963.43,-779758.64,-779758.64
Jalen McDaniels,2022,CHA,895,-1.02,0.58,-0.44,1.05,1782621.0,1944122.0,5183389.73,1207957.48,1207957.48
Jaden McDaniels,2021,MIN,1511,-1.84,-0.78,-2.63,0.1,1964760.0,2258288.0,506578.71,506578.71,506578.71
Jaden McDaniels,2022,MIN,1803,-2.7,1.93,-0.77,1.83,2063280.0,2250208.0,9002946.46,4754762.59,4754762.59
KJ McDaniels,2015,HOU,33,-7.32,-8.07,-15.4,-0.22,507336.0,630726.0,-551675.51,-774595.91,-774595.91
KJ McDaniels,2015,PHI,1319,-3.86,0.98,-2.88,-0.09,507336.0,630726.0,-222920.4,-774595.91,-774595.91
KJ McDaniels,2016,HOU,235,-0.47,2.19,1.72,0.54,3189794.0,3960689.0,1520354.68,372879.38,372879.38
KJ McDaniels,2017,BRK,293,-1.27,-1.06,-2.33,0.06,3333333.0,4098047.0,224039.18,-62325.65,-62325.65
KJ McDaniels,2017,HOU,212,-2.83,-2.92,-5.75,-0.33,3333333.0,4098047.0,-1156774.91,-62325.65,-62325.65
Doug McDermott,2015,CHI,321,-5.06,-6.38,-11.43,-1.43,2277960.0,2831988.0,-3649098.43,-3649098.43,-3649098.43
Doug McDermott,2016,CHI,1861,-0.43,-3.37,-3.8,-0.99,2380440.0,2955734.0,-2792443.17,-3220770.8,-3220770.8
Doug McDermott,2017,CHI,1078,-0.33,-2.74,-3.07,-0.18,2483040.0,3052685.0,-625055.41,-3542670.5,-3542670.5
Doug McDermott,2017,OKC,430,-0.13,-7.24,-7.38,-1.01,2483040.0,3052685.0,-3561414.49,-3542670.5,-3542670.5
Doug McDermott,2018,DAL,596,-0.19,-0.13,-0.32,0.74,3294994.0,3985805.0,2970720.6,-2350020.98,-2674790.34
Doug McDermott,2018,NYK,1172,-2.06,-1.97,-4.03,-0.76,3294994.0,3985805.0,-3041870.46,-2350020.98,-2674790.34
Doug McDermott,2019,IND,1340,0.27,-2.36,-2.09,0.45,7333334.0,8623184.0,1937790.63,-773276.38,-1752274.15
Doug McDermott,2020,IND,1372,1.12,-2.09,-0.97,1.24,7333333.0,8483336.0,6077101.32,2647914.03,-447378.24
Doug McDermott,2021,IND,1619,0.53,-3.59,-3.06,-0.26,7333333.0,8428908.0,-1356100.48,2219597.16,-577195.7
Doug McDermott,2022,SAS,1223,-0.11,-4.53,-4.65,-1.19,13750000.0,14995716.0,-5850140.53,-376379.9,-1236313.8
Sean McDermott,2021,MEM,158,-5.74,-1.0,-6.75,-0.32,449115.0,516211.0,-1709554.82,-1709554.82,-1709554.82
Mitch McGary,2015,OKC,485,-0.88,-0.32,-1.2,0.38,1400040.0,1740547.0,980643.39,980643.39,980643.39
Mitch McGary,2016,OKC,72,-6.4,-7.36,-13.76,-0.41,1463040.0,1816621.0,-1151102.59,-85229.6,-85229.6
JaVale McGee,2014,DEN,79,-3.63,-2.2,-5.83,-0.12,10750000.0,13641493.0,-302254.39,-302254.39,-302254.39
JaVale McGee,2015,DEN,195,-3.97,-5.98,-9.96,-0.73,11250000.0,13986140.0,-1858109.75,-1380704.02,-1380704.02
JaVale McGee,2015,PHI,61,-6.77,-3.53,-10.31,-0.24,11250000.0,13986140.0,-601043.91,-1380704.02,-1380704.02
JaVale McGee,2016,DAL,370,-3.84,-1.67,-5.52,-0.52,13270964.0,16478233.0,-1459978.27,-1407128.77,-1407128.77
JaVale McGee,2017,GSW,739,1.97,1.84,3.81,2.49,1403611.0,1725619.0,8818788.64,1633218.9,1149350.58
JaVale McGee,2018,GSW,615,-0.21,0.83,0.62,1.06,2116955.0,2560784.0,4249024.2,3869278.19,1769285.3
JaVale McGee,2019,LAL,1671,-1.36,0.55,-0.81,1.67,2393887.0,2814944.0,7163497.44,6743770.09,2668320.66
JaVale McGee,2020,LAL,1130,-0.3,2.93,2.63,3.1,4000000.0,4627274.0,15159183.32,8857234.99,4452729.61
JaVale McGee,2021,CLE,503,-2.13,1.82,-0.31,0.63,4200000.0,4827465.0,3355530.93,8434420.98,4268711.18
JaVale McGee,2021,DEN,175,-3.79,0.25,-3.54,-0.07,4200000.0,4827465.0,-374948.74,8434420.98,4268711.18
JaVale McGee,2022,PHO,1172,-0.24,2.39,2.15,2.95,5000000.0,5452987.0,14514706.78,10884824.1,5407155.14
Cameron McGriff,2022,POR,46,6.16,-3.87,2.29,0.12,53176.0,57993.0,578215.46,578215.46,578215.46
Rodney McGruder,2017,MIA,1966,-0.36,-1.41,-1.77,0.97,543471.0,668151.0,3444061.85,3444061.85,3444061.85
Rodney McGruder,2018,MIA,299,1.55,-2.15,-0.61,0.32,1312611.0,1587806.0,1301481.53,2372771.69,2372771.69
Rodney McGruder,2019,MIA,1550,-1.5,0.18,-1.31,1.14,1544951.0,1816690.0,4880799.39,3208780.92,3208780.92
Rodney McGruder,2020,LAC,871,-3.19,-1.84,-5.03,-1.01,4807693.0,5561628.0,-4932728.75,416517.39,1173403.5
Rodney McGruder,2021,DET,194,2.99,-1.62,1.38,0.4,5192307.0,5968020.0,2138948.43,695673.02,1366512.49
Rodney McGruder,2022,DET,754,-0.14,-0.67,-0.81,0.74,1939350.0,2115050.0,3664930.39,290383.36,1749582.14
Alfonzo McKinnie,2018,TOR,53,-1.64,-2.63,-4.27,-0.04,815615.0,986612.0,-166643.74,-166643.74,-166643.74
Alfonzo McKinnie,2019,GSW,1003,-1.24,-2.37,-3.61,-0.44,1349383.0,1586724.0,-1889859.63,-1028251.68,-1028251.68
Alfonzo McKinnie,2020,CLE,593,-3.27,-2.09,-5.37,-0.79,2391985.0,2767092.0,-3854957.02,-1970486.8,-1970486.8
Alfonzo McKinnie,2021,LAL,258,1.67,-0.15,1.53,0.57,1762796.0,2026151.0,3001170.56,-914548.7,-727572.46
Alfonzo McKinnie,2022,CHI,206,-3.47,-7.99,-11.46,-0.91,1090007.0,1188758.0,-4471300.34,-1775028.93,-1476318.03
Trey McKinney-Jones,2018,IND,1,-4.48,-4.29,-8.76,-0.0,46079.0,55739.0,-12441.93,-12441.93,-12441.93
JaQuori McLaughlin,2022,DAL,11,-2.84,-5.73,-8.58,-0.03,220679.0,240671.0,-159301.87,-159301.87,-159301.87
Jordan McLaughlin,2020,MIN,590,2.06,0.52,2.58,1.6,79568.0,92045.0,7809903.65,7809903.65,7809903.65
Jordan McLaughlin,2021,MIN,938,-1.8,0.1,-1.7,0.5,503760.0,579020.0,2652124.95,5231014.3,5231014.3
Jordan McLaughlin,2022,MIN,902,0.14,-0.24,-0.1,1.22,2000000.0,2181195.0,6015971.29,5492666.63,5492666.63
Ben McLemore,2014,SAC,2187,-1.92,-3.66,-5.58,-3.16,2895960.0,3674904.0,-7650893.85,-7650893.85,-7650893.85
Ben McLemore,2015,SAC,2670,0.18,-0.41,-0.24,3.44,3026280.0,3762309.0,8781919.68,565512.92,565512.92
Ben McLemore,2016,SAC,1443,-1.7,-0.76,-2.46,0.22,3156600.0,3919473.0,609529.94,580185.26,580185.26
Ben McLemore,2017,SAC,1176,-1.81,-1.77,-3.59,-0.5,4008882.0,4928577.0,-1782113.31,2536445.44,-10389.39
Ben McLemore,2018,MEM,1091,-2.31,-2.44,-4.75,-1.12,5200000.0,6290205.0,-4502594.98,-1891726.12,-908830.5
Ben McLemore,2019,SAC,158,-1.42,-2.81,-4.23,-0.12,5460000.0,6420351.0,-518013.61,-2267573.97,-843694.36
Ben McLemore,2020,HOU,1619,1.97,-3.01,-1.04,1.42,2028594.0,2346715.0,6909721.8,629704.4,263936.52
Ben McLemore,2021,HOU,537,-2.17,-2.48,-4.65,-0.53,2893630.0,3325927.0,-2805438.02,1436195.15,-29445.89
Ben McLemore,2021,LAL,368,0.42,-2.45,-2.03,0.14,2893630.0,3325927.0,722315.27,1436195.15,-29445.89
Ben McLemore,2022,POR,1285,-1.58,-3.29,-4.87,-1.4,2389641.0,2606136.0,-6887387.74,-686929.56,-791439.42
Jerel McNeal,2015,PHO,36,-12.2,1.11,-11.09,-0.16,59686.0,74202.0,-399287.66,-399287.66,-399287.66
